"mic","symbol","isin","date","open_value","high_value","low_value","last_value","change_prev_close_percentage","turnover"
"XZAG","CBX","HRZB00ICBEX6","2014-08-19",1833.56,1848.76,1833.56,1845.54,0.67,9512234.22
"XZAG","CBX","HRZB00ICBEX6","2014-08-18",1823.43,1835.59,1823.43,1833.17,0.55,11844422.91
"XZAG","CBX","HRZB00ICBEX6","2014-08-14",1817.34,1825.03,1816.23,1823.23,0.31,1780440.58
"XZAG","CBX","HRZB00ICBEX6","2014-08-13",1799.74,1819.41,1796.71,1817.61,0.99,5215742.15
"XZAG","CBX","HRZB00ICBEX6","2014-08-12",1799.58,1803.16,1796.12,1799.80,0.04,3330608.32
"XZAG","CBX","HRZB00ICBEX6","2014-08-11",1806.46,1807.23,1791.86,1799.15,-0.39,4591711.53
"XZAG","CBX","HRZB00ICBEX6","2014-08-08",1809.54,1811.48,1800.78,1806.25,-0.18,9538145.18
"XZAG","CBX","HRZB00ICBEX6","2014-08-07",1804.29,1809.82,1802.04,1809.55,0.35,4292164.62
"XZAG","CBX","HRZB00ICBEX6","2014-08-06",1811.70,1816.10,1803.23,1803.23,-0.44,5442962.96
"XZAG","CBX","HRZB00ICBEX6","2014-08-04",1813.64,1816.02,1807.92,1811.23,-0.13,3046439.36
"XZAG","CBX","HRZB00ICBEX6","2014-08-01",1815.68,1823.87,1807.03,1813.66,-0.09,3538205.30
"XZAG","CBX","HRZB00ICBEX6","2014-07-31",1806.63,1832.42,1805.87,1815.30,0.48,7293507.04
"XZAG","CBX","HRZB00ICBEX6","2014-07-30",1821.47,1821.47,1797.56,1806.60,-0.85,8999326.22
"XZAG","CBX","HRZB00ICBEX6","2014-07-29",1818.76,1822.83,1815.82,1822.14,0.16,3812318.76
"XZAG","CBX","HRZB00ICBEX6","2014-07-28",1830.89,1832.06,1811.36,1819.25,-0.69,3504906.93
"XZAG","CBX","HRZB00ICBEX6","2014-07-25",1830.67,1842.50,1826.53,1831.90,0.06,4147698.53
"XZAG","CBX","HRZB00ICBEX6","2014-07-24",1826.49,1836.14,1826.27,1830.84,0.24,4095898.27
"XZAG","CBX","HRZB00ICBEX6","2014-07-23",1843.59,1843.59,1823.55,1826.46,-0.95,3424780.21
"XZAG","CBX","HRZB00ICBEX6","2014-07-22",1837.02,1844.03,1827.46,1844.03,0.38,6088912.25
"XZAG","CBX","HRZB00ICBEX6","2014-07-21",1838.73,1844.04,1823.51,1837.00,-0.08,12824708.31
"XZAG","CBX","HRZB00ICBEX6","2014-07-18",1804.54,1839.71,1802.69,1838.51,1.85,11553151.52
"XZAG","CBX","HRZB00ICBEX6","2014-07-17",1822.60,1831.04,1800.91,1805.06,-0.96,4285316.05
"XZAG","CBX","HRZB00ICBEX6","2014-07-16",1806.99,1825.37,1806.99,1822.61,0.79,8230724.37
"XZAG","CBX","HRZB00ICBEX6","2014-07-15",1803.64,1810.98,1796.99,1808.38,0.31,10369153.47
"XZAG","CBX","HRZB00ICBEX6","2014-07-14",1805.75,1806.57,1793.02,1802.85,-0.15,4749859.19
"XZAG","CBX","HRZB00ICBEX6","2014-07-11",1806.87,1810.70,1799.85,1805.57,-0.07,14608407.69
"XZAG","CBX","HRZB00ICBEX6","2014-07-10",1796.50,1806.76,1793.14,1806.76,0.60,6063191.64
"XZAG","CBX","HRZB00ICBEX6","2014-07-09",1790.66,1796.04,1786.77,1796.04,0.28,5017139.49
"XZAG","CBX","HRZB00ICBEX6","2014-07-08",1805.27,1809.40,1790.81,1790.94,-0.79,3916138.45
"XZAG","CBX","HRZB00ICBEX6","2014-07-07",1795.94,1805.28,1795.24,1805.28,0.49,8318791.15
"XZAG","CBX","HRZB00ICBEX6","2014-07-04",1773.38,1796.43,1768.62,1796.43,1.35,7138340.96
"XZAG","CBX","HRZB00ICBEX6","2014-07-03",1773.33,1778.37,1772.57,1772.57,-0.08,6142775.86
"XZAG","CBX","HRZB00ICBEX6","2014-07-02",1781.65,1783.00,1774.07,1774.07,-0.44,4351607.63
"XZAG","CBX","HRZB00ICBEX6","2014-07-01",1791.49,1796.05,1781.26,1781.96,-0.53,4594149.59
"XZAG","CBX","HRZB00ICBEX6","2014-06-30",1800.85,1801.40,1790.72,1791.48,-0.63,3027520.73
"XZAG","CBX","HRZB00ICBEX6","2014-06-27",1807.23,1808.12,1799.43,1802.86,-0.18,8312102.25
"XZAG","CBX","HRZB00ICBEX6","2014-06-26",1798.14,1812.35,1798.14,1806.18,0.51,9804019.96
"XZAG","CBX","HRZB00ICBEX6","2014-06-24",1804.19,1807.28,1793.35,1796.98,-0.41,4391089.38
"XZAG","CBX","HRZB00ICBEX6","2014-06-23",1817.32,1819.30,1800.30,1804.40,-0.73,7619000.09
"XZAG","CBX","HRZB00ICBEX6","2014-06-20",1804.32,1817.58,1801.23,1817.58,0.72,7666138.91
"XZAG","CBX","HRZB00ICBEX6","2014-06-18",1797.50,1804.67,1792.62,1804.64,0.40,9341440.89
"XZAG","CBX","HRZB00ICBEX6","2014-06-17",1789.98,1798.06,1779.87,1797.37,0.42,4900368.53
"XZAG","CBX","HRZB00ICBEX6","2014-06-16",1779.06,1789.89,1769.32,1789.89,0.48,4717091.93
"XZAG","CBX","HRZB00ICBEX6","2014-06-13",1774.47,1782.52,1758.47,1781.42,0.41,5214794.28
"XZAG","CBX","HRZB00ICBEX6","2014-06-12",1765.45,1774.37,1763.56,1774.20,0.51,13431123.05
"XZAG","CBX","HRZB00ICBEX6","2014-06-11",1765.46,1767.16,1760.03,1765.19,0.13,8532717.61
"XZAG","CBX","HRZB00ICBEX6","2014-06-10",1740.25,1764.24,1740.25,1762.93,1.35,13020080.87
"XZAG","CBX","HRZB00ICBEX6","2014-06-09",1729.89,1741.67,1728.85,1739.39,0.55,4155919.45
"XZAG","CBX","HRZB00ICBEX6","2014-06-06",1719.59,1732.89,1719.58,1729.93,0.51,9690889.04
"XZAG","CBX","HRZB00ICBEX6","2014-06-05",1716.09,1724.63,1715.93,1721.09,0.31,11386057.60
"XZAG","CBX","HRZB00ICBEX6","2014-06-04",1714.58,1719.07,1712.49,1715.83,0.13,8216609.22
"XZAG","CBX","HRZB00ICBEX6","2014-06-03",1691.16,1714.88,1691.16,1713.63,1.37,16434243.18
"XZAG","CBX","HRZB00ICBEX6","2014-06-02",1701.61,1704.10,1687.46,1690.52,-0.65,6827841.56
"XZAG","CBX","HRZB00ICBEX6","2014-05-30",1719.79,1725.12,1687.12,1701.51,-1.07,17149057.36
"XZAG","CBX","HRZB00ICBEX6","2014-05-29",1702.82,1720.26,1702.82,1719.86,1.00,10554024.95
"XZAG","CBX","HRZB00ICBEX6","2014-05-28",1696.61,1709.65,1696.61,1702.82,0.37,11365641.60
"XZAG","CBX","HRZB00ICBEX6","2014-05-27",1689.34,1697.56,1689.34,1696.52,0.43,12885110.29
"XZAG","CBX","HRZB00ICBEX6","2014-05-26",1693.16,1699.81,1689.33,1689.33,-0.23,8423812.10
"XZAG","CBX","HRZB00ICBEX6","2014-05-23",1686.80,1696.67,1686.80,1693.15,0.34,12841354.14
"XZAG","CBX","HRZB00ICBEX6","2014-05-22",1676.72,1687.63,1676.66,1687.44,0.69,11225531.65
"XZAG","CBX","HRZB00ICBEX6","2014-05-21",1666.11,1676.18,1662.68,1675.93,0.70,8943834.79
"XZAG","CBX","HRZB00ICBEX6","2014-05-20",1685.31,1689.13,1661.36,1664.30,-1.29,3425947.23
"XZAG","CBX","HRZB00ICBEX6","2014-05-19",1707.53,1707.57,1681.42,1686.06,-1.28,5239108.51
"XZAG","CBX","HRZB00ICBEX6","2014-05-16",1699.79,1707.89,1692.50,1707.84,0.59,11038053.79
"XZAG","CBX","HRZB00ICBEX6","2014-05-15",1683.56,1698.02,1683.56,1697.79,1.05,13672633.32
"XZAG","CBX","HRZB00ICBEX6","2014-05-14",1676.51,1683.80,1669.36,1680.20,0.24,8111132.45
"XZAG","CBX","HRZB00ICBEX6","2014-05-13",1676.88,1680.88,1673.94,1676.10,-0.08,9540538.03
"XZAG","CBX","HRZB00ICBEX6","2014-05-12",1687.91,1687.91,1668.29,1677.52,-0.60,7134708.37
"XZAG","CBX","HRZB00ICBEX6","2014-05-09",1670.66,1687.66,1668.71,1687.66,0.96,7240903.55
"XZAG","CBX","HRZB00ICBEX6","2014-05-08",1679.38,1679.38,1667.56,1671.60,-0.48,4558772.51
"XZAG","CBX","HRZB00ICBEX6","2014-05-07",1698.80,1698.80,1674.60,1679.64,-1.10,5782781.71
"XZAG","CBX","HRZB00ICBEX6","2014-05-06",1704.09,1705.20,1688.45,1698.39,-0.37,12044175.04
"XZAG","CBX","HRZB00ICBEX6","2014-05-05",1708.76,1708.76,1700.82,1704.75,-0.24,13581367.83
"XZAG","CBX","HRZB00ICBEX6","2014-05-02",1720.53,1722.11,1703.16,1708.77,-0.73,8936907.73
"XZAG","CBX","HRZB00ICBEX6","2014-04-30",1739.08,1739.08,1718.35,1721.39,-1.02,11662170.29
"XZAG","CBX","HRZB00ICBEX6","2014-04-29",1746.23,1746.23,1733.59,1739.18,-0.42,6069450.12
"XZAG","CBX","HRZB00ICBEX6","2014-04-28",1749.63,1749.99,1745.49,1746.57,-0.14,5517387.46
"XZAG","CBX","HRZB00ICBEX6","2014-04-25",1758.13,1758.13,1746.40,1749.09,-0.46,8226932.50
"XZAG","CBX","HRZB00ICBEX6","2014-04-24",1753.36,1757.18,1745.27,1757.18,0.22,4933581.62
"XZAG","CBX","HRZB00ICBEX6","2014-04-23",1747.42,1753.82,1744.31,1753.32,0.34,10298557.96
"XZAG","CBX","HRZB00ICBEX6","2014-04-22",1740.12,1747.49,1736.80,1747.42,0.43,9487115.28
"XZAG","CBX","HRZB00ICBEX6","2014-04-18",1735.63,1739.97,1733.13,1739.97,0.22,3233202.85
"XZAG","CBX","HRZB00ICBEX6","2014-04-17",1733.49,1737.70,1726.55,1736.20,0.14,5138541.11
"XZAG","CBX","HRZB00ICBEX6","2014-04-16",1740.30,1740.30,1730.61,1733.80,-0.40,3899328.03
"XZAG","CBX","HRZB00ICBEX6","2014-04-15",1734.55,1744.16,1733.43,1740.77,0.36,6200400.46
"XZAG","CBX","HRZB00ICBEX6","2014-04-14",1744.85,1746.27,1734.54,1734.54,-0.59,6476832.15
"XZAG","CBX","HRZB00ICBEX6","2014-04-11",1743.89,1747.16,1742.25,1744.84,0.03,4108641.52
"XZAG","CBX","HRZB00ICBEX6","2014-04-10",1749.74,1752.43,1741.72,1744.32,-0.32,4010555.54
"XZAG","CBX","HRZB00ICBEX6","2014-04-09",1742.95,1749.97,1739.62,1749.97,0.40,9605581.11
"XZAG","CBX","HRZB00ICBEX6","2014-04-08",1750.36,1750.62,1742.95,1742.95,-0.38,4011883.20
"XZAG","CBX","HRZB00ICBEX6","2014-04-07",1749.24,1754.18,1743.60,1749.55,-0.01,3530856.35
"XZAG","CBX","HRZB00ICBEX6","2014-04-04",1748.89,1752.12,1746.59,1749.76,0.01,4851355.43
"XZAG","CBX","HRZB00ICBEX6","2014-04-03",1752.12,1755.56,1745.78,1749.56,-0.10,8391193.94
"XZAG","CBX","HRZB00ICBEX6","2014-04-02",1756.72,1758.39,1743.84,1751.24,-0.30,12615065.81
"XZAG","CBX","HRZB00ICBEX6","2014-04-01",1758.44,1758.44,1745.01,1756.50,-0.11,18072390.15
"XZAG","CBX","HRZB00ICBEX6","2014-03-31",1753.24,1758.44,1746.74,1758.44,0.30,10117338.69
"XZAG","CBX","HRZB00ICBEX6","2014-03-28",1752.31,1753.98,1748.53,1753.22,0.06,6082488.11
"XZAG","CBX","HRZB00ICBEX6","2014-03-27",1751.88,1752.25,1746.19,1752.25,0.01,4283192.82
"XZAG","CBX","HRZB00ICBEX6","2014-03-26",1764.76,1764.76,1749.36,1752.08,-0.79,5535201.94
"XZAG","CBX","HRZB00ICBEX6","2014-03-25",1759.89,1766.92,1757.32,1766.10,0.34,4129752.80
"XZAG","CBX","HRZB00ICBEX6","2014-03-24",1775.92,1775.92,1758.40,1760.14,-0.91,3546784.64
"XZAG","CBX","HRZB00ICBEX6","2014-03-21",1771.37,1779.22,1766.60,1776.23,0.28,10784723.49
"XZAG","CBX","HRZB00ICBEX6","2014-03-20",1764.91,1772.05,1764.91,1771.20,0.38,8159917.06
"XZAG","CBX","HRZB00ICBEX6","2014-03-19",1764.02,1765.17,1760.90,1764.52,0.05,5767415.41
"XZAG","CBX","HRZB00ICBEX6","2014-03-18",1763.45,1777.04,1757.99,1763.70,0.00,8039795.61
"XZAG","CBX","HRZB00ICBEX6","2014-03-17",1761.83,1765.50,1759.83,1763.78,0.11,5801547.46
"XZAG","CBX","HRZB00ICBEX6","2014-03-14",1767.59,1767.59,1755.42,1761.88,-0.15,10710660.04
"XZAG","CBX","HRZB00ICBEX6","2014-03-13",1777.83,1777.83,1762.66,1764.51,-0.69,16967980.59
"XZAG","CBX","HRZB00ICBEX6","2014-03-12",1773.74,1787.45,1770.70,1776.79,0.18,33443408.07
"XZAG","CBX","HRZB00ICBEX6","2014-03-11",1777.64,1783.72,1766.90,1773.68,-0.22,9319548.78
"XZAG","CBX","HRZB00ICBEX6","2014-03-10",1782.27,1784.33,1776.09,1777.56,-0.29,4596112.88
"XZAG","CBX","HRZB00ICBEX6","2014-03-07",1780.87,1793.13,1777.03,1782.71,0.09,8514729.73
"XZAG","CBX","HRZB00ICBEX6","2014-03-06",1773.23,1783.43,1772.69,1781.08,0.49,5860410.95
"XZAG","CBX","HRZB00ICBEX6","2014-03-05",1773.23,1777.42,1771.06,1772.45,-0.05,4688201.48
"XZAG","CBX","HRZB00ICBEX6","2014-03-04",1775.41,1779.14,1771.57,1773.33,-0.11,6206531.79
"XZAG","CBX","HRZB00ICBEX6","2014-03-03",1794.64,1795.14,1773.95,1775.32,-1.10,6317009.57
"XZAG","CBX","HRZB00ICBEX6","2014-02-28",1779.64,1801.05,1779.54,1795.09,0.93,10585027.23
"XZAG","CBX","HRZB00ICBEX6","2014-02-27",1781.20,1783.17,1777.97,1778.54,-0.15,6974140.71
"XZAG","CBX","HRZB00ICBEX6","2014-02-26",1783.84,1787.66,1779.15,1781.13,-0.15,4772794.10
"XZAG","CBX","HRZB00ICBEX6","2014-02-25",1784.57,1792.59,1783.44,1783.84,-0.04,9349338.49
"XZAG","CBX","HRZB00ICBEX6","2014-02-24",1787.26,1790.98,1780.72,1784.61,-0.14,11877053.72
"XZAG","CBX","HRZB00ICBEX6","2014-02-21",1788.41,1788.60,1784.04,1787.15,-0.07,4754845.87
"XZAG","CBX","HRZB00ICBEX6","2014-02-20",1786.59,1789.39,1781.57,1788.36,0.09,5202912.04
"XZAG","CBX","HRZB00ICBEX6","2014-02-19",1790.94,1796.08,1781.64,1786.73,-0.24,11355721.83
"XZAG","CBX","HRZB00ICBEX6","2014-02-18",1797.11,1799.23,1788.45,1791.00,-0.41,5356529.66
"XZAG","CBX","HRZB00ICBEX6","2014-02-17",1799.45,1801.74,1793.44,1798.34,-0.03,9256023.47
"XZAG","CBX","HRZB00ICBEX6","2014-02-14",1811.63,1811.63,1798.70,1798.87,-0.70,19162720.06
"XZAG","CBX","HRZB00ICBEX6","2014-02-13",1810.53,1814.05,1806.51,1811.59,0.08,5753232.41
"XZAG","CBX","HRZB00ICBEX6","2014-02-12",1806.23,1812.63,1805.08,1810.22,0.22,6765357.80
"XZAG","CBX","HRZB00ICBEX6","2014-02-11",1804.49,1810.40,1800.70,1806.21,0.08,20306883.21
"XZAG","CBX","HRZB00ICBEX6","2014-02-10",1804.22,1807.28,1801.77,1804.72,0.01,7312915.18
"XZAG","CBX","HRZB00ICBEX6","2014-02-07",1799.70,1804.62,1794.89,1804.62,0.22,7936791.65
"XZAG","CBX","HRZB00ICBEX6","2014-02-06",1797.79,1803.14,1796.25,1800.65,0.16,3555800.73
"XZAG","CBX","HRZB00ICBEX6","2014-02-05",1789.45,1797.85,1787.83,1797.79,0.48,4050163.13
"XZAG","CBX","HRZB00ICBEX6","2014-02-04",1795.28,1795.81,1787.41,1789.13,-0.33,12240653.33
"XZAG","CBX","HRZB00ICBEX6","2014-02-03",1803.15,1804.90,1794.74,1795.09,-0.47,15248890.34
"XZAG","CBX","HRZB00ICBEX6","2014-01-31",1813.26,1813.48,1796.92,1803.53,-0.21,3493028.73
"XZAG","CBX","HRZB00ICBEX6","2014-01-30",1802.21,1813.28,1798.95,1807.30,0.31,4168984.63
"XZAG","CBX","HRZB00ICBEX6","2014-01-29",1797.48,1804.19,1797.48,1801.67,0.36,6703056.19
"XZAG","CBX","HRZB00ICBEX6","2014-01-28",1796.44,1802.00,1792.75,1795.18,-0.06,15910687.75
"XZAG","CBX","HRZB00ICBEX6","2014-01-27",1804.59,1804.59,1791.33,1796.24,-0.45,5054038.76
"XZAG","CBX","HRZB00ICBEX6","2014-01-24",1811.25,1812.01,1802.31,1804.33,-0.38,5702278.25
"XZAG","CBX","HRZB00ICBEX6","2014-01-23",1810.67,1814.11,1802.21,1811.16,0.02,6433420.41
"XZAG","CBX","HRZB00ICBEX6","2014-01-22",1809.37,1812.42,1802.44,1810.75,0.07,4287451.57
"XZAG","CBX","HRZB00ICBEX6","2014-01-21",1812.97,1813.16,1800.09,1809.53,-0.19,8750809.92
"XZAG","CBX","HRZB00ICBEX6","2014-01-20",1811.99,1815.59,1804.50,1812.97,0.05,6718772.12
"XZAG","CBX","HRZB00ICBEX6","2014-01-17",1801.86,1812.12,1799.15,1812.12,0.57,6988564.70
"XZAG","CBX","HRZB00ICBEX6","2014-01-16",1810.78,1814.02,1795.83,1801.89,-0.50,7832895.70
"XZAG","CBX","HRZB00ICBEX6","2014-01-15",1814.78,1814.78,1801.31,1810.91,-0.21,6053042.39
"XZAG","CBX","HRZB00ICBEX6","2014-01-14",1815.73,1819.56,1809.07,1814.76,-0.08,6182313.90
"XZAG","CBX","HRZB00ICBEX6","2014-01-13",1804.46,1818.74,1801.01,1816.26,0.65,7631987.08
"XZAG","CBX","HRZB00ICBEX6","2014-01-10",1812.41,1815.21,1794.86,1804.47,-0.45,9891118.58
"XZAG","CBX","HRZB00ICBEX6","2014-01-09",1799.52,1813.23,1799.52,1812.63,0.67,7653732.51
"XZAG","CBX","HRZB00ICBEX6","2014-01-08",1802.62,1802.88,1797.89,1800.64,-0.11,5977736.49
"XZAG","CBX","HRZB00ICBEX6","2014-01-07",1799.41,1809.82,1794.93,1802.60,0.19,9270962.15
"XZAG","CBX","HRZB00ICBEX6","2014-01-03",1804.40,1804.40,1798.69,1799.24,-0.29,4263762.09
"XZAG","CBX","HRZB00ICBEX6","2014-01-02",1794.71,1804.57,1792.69,1804.55,0.57,4635904.01
"XZAG","CBX","HRZB00ICBEX6","2013-12-31",1779.79,1794.28,1778.59,1794.28,0.82,5952745.46
"XZAG","CBX","HRZB00ICBEX6","2013-12-30",1779.58,1782.93,1774.40,1779.75,-0.04,7013775.64
"XZAG","CBX","HRZB00ICBEX6","2013-12-27",1783.25,1789.03,1777.94,1780.38,-0.16,9312516.76
"XZAG","CBX","HRZB00ICBEX6","2013-12-23",1777.15,1783.75,1773.68,1783.23,0.27,5312798.28
"XZAG","CBX","HRZB00ICBEX6","2013-12-20",1786.07,1789.68,1776.87,1778.49,-0.45,10453238.46
"XZAG","CBX","HRZB00ICBEX6","2013-12-19",1778.24,1787.34,1777.46,1786.56,0.48,20047709.40
"XZAG","CBX","HRZB00ICBEX6","2013-12-18",1770.11,1781.58,1769.14,1777.99,0.45,4891328.89
"XZAG","CBX","HRZB00ICBEX6","2013-12-17",1771.42,1779.04,1766.87,1770.09,-0.06,10543709.06
"XZAG","CBX","HRZB00ICBEX6","2013-12-16",1766.15,1774.59,1766.15,1771.08,0.26,10519362.16
"XZAG","CBX","HRZB00ICBEX6","2013-12-13",1762.46,1766.52,1760.40,1766.52,0.23,3787059.56
"XZAG","CBX","HRZB00ICBEX6","2013-12-12",1761.07,1764.70,1755.78,1762.43,0.09,7244048.97
"XZAG","CBX","HRZB00ICBEX6","2013-12-11",1758.82,1763.33,1755.90,1760.85,0.16,5957671.99
"XZAG","CBX","HRZB00ICBEX6","2013-12-10",1760.19,1766.26,1756.96,1758.03,-0.08,7008094.08
"XZAG","CBX","HRZB00ICBEX6","2013-12-09",1765.38,1768.33,1756.18,1759.39,-0.33,6609131.41
"XZAG","CBX","HRZB00ICBEX6","2013-12-06",1765.28,1768.22,1760.26,1765.29,-0.01,5241185.37
"XZAG","CBX","HRZB00ICBEX6","2013-12-05",1768.90,1772.12,1760.12,1765.46,-0.18,8099945.77
"XZAG","CBX","HRZB00ICBEX6","2013-12-04",1760.88,1768.72,1757.97,1768.72,0.46,4091882.84
"XZAG","CBX","HRZB00ICBEX6","2013-12-03",1766.87,1766.87,1757.03,1760.55,-0.37,5975397.58
"XZAG","CBX","HRZB00ICBEX6","2013-12-02",1771.95,1771.95,1761.52,1767.04,-0.29,2202347.13
"XZAG","CBX","HRZB00ICBEX6","2013-11-29",1766.78,1773.34,1764.97,1772.11,0.31,4363910.31
"XZAG","CBX","HRZB00ICBEX6","2013-11-28",1768.16,1768.37,1759.76,1766.57,-0.07,6281040.91
"XZAG","CBX","HRZB00ICBEX6","2013-11-27",1768.58,1770.30,1762.87,1767.79,-0.05,3888252.97
"XZAG","CBX","HRZB00ICBEX6","2013-11-26",1776.19,1776.19,1764.00,1768.62,-0.43,27139529.34
"XZAG","CBX","HRZB00ICBEX6","2013-11-25",1772.19,1777.14,1761.75,1776.21,0.22,6172288.30
"XZAG","CBX","HRZB00ICBEX6","2013-11-22",1771.88,1774.62,1769.51,1772.37,0.03,7247148.32
"XZAG","CBX","HRZB00ICBEX6","2013-11-21",1765.68,1771.85,1765.11,1771.80,0.34,5681639.72
"XZAG","CBX","HRZB00ICBEX6","2013-11-20",1758.75,1765.84,1754.03,1765.84,0.44,10782362.46
"XZAG","CBX","HRZB00ICBEX6","2013-11-19",1748.49,1758.18,1748.33,1758.18,0.57,7708313.95
"XZAG","CBX","HRZB00ICBEX6","2013-11-18",1745.63,1748.66,1740.37,1748.16,0.15,8554648.96
"XZAG","CBX","HRZB00ICBEX6","2013-11-15",1740.81,1745.62,1738.72,1745.62,0.25,4321795.27
"XZAG","CBX","HRZB00ICBEX6","2013-11-14",1740.53,1741.33,1734.89,1741.33,0.05,5344274.19
"XZAG","CBX","HRZB00ICBEX6","2013-11-13",1741.24,1744.10,1736.53,1740.44,-0.07,6025959.98
"XZAG","CBX","HRZB00ICBEX6","2013-11-12",1753.29,1753.69,1737.02,1741.65,-0.69,4264281.38
"XZAG","CBX","HRZB00ICBEX6","2013-11-11",1766.30,1766.30,1749.55,1753.68,-0.75,3469967.06
"XZAG","CBX","HRZB00ICBEX6","2013-11-08",1756.10,1767.02,1746.77,1767.02,0.55,9662329.91
"XZAG","CBX","HRZB00ICBEX6","2013-11-07",1746.82,1757.54,1741.15,1757.42,0.51,6062517.42
"XZAG","CBX","HRZB00ICBEX6","2013-11-06",1751.86,1754.85,1743.05,1748.57,-0.26,8811217.77
"XZAG","CBX","HRZB00ICBEX6","2013-11-05",1751.04,1754.62,1747.69,1753.11,0.11,8675187.88
"XZAG","CBX","HRZB00ICBEX6","2013-11-04",1762.42,1763.33,1745.97,1751.13,-0.75,8181121.45
"XZAG","CBX","HRZB00ICBEX6","2013-10-31",1755.07,1764.41,1750.08,1764.41,0.57,4635928.67
"XZAG","CBX","HRZB00ICBEX6","2013-10-30",1766.66,1766.66,1749.09,1754.43,-0.67,11115919.38
"XZAG","CBX","HRZB00ICBEX6","2013-10-29",1761.68,1766.22,1753.03,1766.22,0.23,7733446.72
"XZAG","CBX","HRZB00ICBEX6","2013-10-28",1763.57,1767.22,1752.94,1762.22,-0.11,3406313.93
"XZAG","CBX","HRZB00ICBEX6","2013-10-25",1765.75,1766.83,1759.61,1764.10,-0.11,7550259.06
"XZAG","CBX","HRZB00ICBEX6","2013-10-24",1756.75,1766.03,1756.12,1766.01,0.53,8795024.82
"XZAG","CBX","HRZB00ICBEX6","2013-10-23",1762.68,1763.28,1755.00,1756.76,-0.33,4074811.15
"XZAG","CBX","HRZB00ICBEX6","2013-10-22",1760.64,1768.28,1757.54,1762.55,0.13,7754803.91
"XZAG","CBX","HRZB00ICBEX6","2013-10-21",1767.34,1767.51,1756.11,1760.25,-0.44,8796329.60
"XZAG","CBX","HRZB00ICBEX6","2013-10-18",1765.08,1768.87,1761.97,1768.11,0.17,3040450.67
"XZAG","CBX","HRZB00ICBEX6","2013-10-17",1776.90,1777.35,1763.19,1765.09,-0.69,7125153.89
"XZAG","CBX","HRZB00ICBEX6","2013-10-16",1777.51,1781.15,1772.63,1777.41,0.00,5455858.17
"XZAG","CBX","HRZB00ICBEX6","2013-10-15",1782.13,1782.13,1774.26,1777.43,-0.29,6898984.25
"XZAG","CBX","HRZB00ICBEX6","2013-10-14",1793.19,1800.05,1777.87,1782.55,-0.64,9120578.52
"XZAG","CBX","HRZB00ICBEX6","2013-10-11",1787.24,1794.80,1785.99,1794.06,0.36,6092272.76
"XZAG","CBX","HRZB00ICBEX6","2013-10-10",1795.52,1796.39,1785.52,1787.70,-0.43,6622712.04
"XZAG","CBX","HRZB00ICBEX6","2013-10-09",1795.58,1800.61,1791.75,1795.41,0.03,9431453.95
"XZAG","CBX","HRZB00ICBEX6","2013-10-07",1805.07,1810.97,1790.57,1794.96,-0.55,4267316.73
"XZAG","CBX","HRZB00ICBEX6","2013-10-04",1818.79,1818.79,1800.55,1804.94,-0.76,6117069.21
"XZAG","CBX","HRZB00ICBEX6","2013-10-03",1816.63,1819.11,1811.56,1818.77,0.14,6929992.49
"XZAG","CBX","HRZB00ICBEX6","2013-10-02",1812.01,1816.21,1807.21,1816.21,0.22,4674696.47
"XZAG","CBX","HRZB00ICBEX6","2013-10-01",1810.20,1815.88,1807.92,1812.19,0.09,6971687.69
"XZAG","CBX","HRZB00ICBEX6","2013-09-30",1817.21,1820.59,1809.80,1810.54,-0.49,7309532.42
"XZAG","CBX","HRZB00ICBEX6","2013-09-27",1818.50,1823.37,1813.12,1819.42,0.04,8827253.22
"XZAG","CBX","HRZB00ICBEX6","2013-09-26",1821.15,1822.83,1816.97,1818.65,-0.20,6171124.98
"XZAG","CBX","HRZB00ICBEX6","2013-09-25",1817.34,1823.57,1817.34,1822.35,0.24,4545556.95
"XZAG","CBX","HRZB00ICBEX6","2013-09-24",1821.62,1825.38,1818.01,1818.01,-0.22,4908281.31
"XZAG","CBX","HRZB00ICBEX6","2013-09-23",1823.78,1828.82,1822.03,1822.03,-0.11,8889375.71
"XZAG","CBX","HRZB00ICBEX6","2013-09-20",1830.47,1830.65,1823.48,1823.97,-0.32,8298049.09
"XZAG","CBX","HRZB00ICBEX6","2013-09-19",1820.82,1830.59,1820.45,1829.82,0.50,8367749.43
"XZAG","CBX","HRZB00ICBEX6","2013-09-18",1818.44,1821.10,1816.34,1820.68,0.09,6978408.85
"XZAG","CBX","HRZB00ICBEX6","2013-09-17",1825.81,1827.07,1813.85,1819.02,-0.37,6489123.91
"XZAG","CBX","HRZB00ICBEX6","2013-09-16",1828.45,1830.03,1820.68,1825.70,-0.14,3979991.95
"XZAG","CBX","HRZB00ICBEX6","2013-09-13",1826.55,1832.71,1823.96,1828.35,0.15,4027574.14
"XZAG","CBX","HRZB00ICBEX6","2013-09-12",1831.80,1833.49,1825.53,1825.53,-0.32,7860419.83
"XZAG","CBX","HRZB00ICBEX6","2013-09-11",1833.76,1834.68,1827.33,1831.36,-0.12,6074525.37
"XZAG","CBX","HRZB00ICBEX6","2013-09-10",1833.65,1839.36,1831.48,1833.55,-0.04,10371053.07
"XZAG","CBX","HRZB00ICBEX6","2013-09-09",1826.05,1838.33,1826.05,1834.31,0.44,6736751.69
